Trio,Paternal GT,Maternal GT,F1 age,Min DP,Max DP,Min AB,Max AB,MVs,# MVs passed,Transmission frequency,Paternal MVs,Maternal MVs,CpG MVs,Sites,CpG sites,Avg DP,Uncallable sites,Percent CpG,SNPs,CpG SNPs,Avg SNP DP,Uncallable SNP sites,Percent CpG,Mutation rate,Total SNPs,Post Filter SNPs,AB filtered SNPs,Min FN,MVs corrected for FN,Mutation rate corrected for FN,Notes
2,5.67,6.27,1.53,30,40,NA,NA,46,NA,NA,0,0,9,267837871,13670245,35.5844292,2203501813,0.051039254,125,14,34.344,14658383,0.112,9.08E-08,471532403,253283422,0,0,46,9.08E-08,
3,6.32,6.93,0.87,30,40,NA,NA,26,NA,NA,0,0,2,281150418,14302419,35.65571896,2190189266,0.050871057,145,13,34.30344828,15474117,0.089655172,4.89E-08,471532403,253283422,0,0,26,4.89E-08,
4,10.06,10.36,5.58,30,40,NA,NA,22,8,0.364,13,9,2,245217604,12238185,35.62475066,2226122080,0.049907449,162,22,33.67283951,16360175,0.135802469,4.81E-08,471532403,253283422,0,0,22,4.81E-08,
5,13.12,4.76,1.19,30,40,NA,NA,23,NA,NA,0,0,2,253035871,12695082,35.57193373,2218303813,0.050171076,97,12,34.32989691,15116951,0.12371134,4.83E-08,471532403,253283422,0,0,23,4.83E-08,
6,5.2,4.65,8.61,30,40,NA,NA,41,9,0.22,12,10,3,223098769,11133151,35.28113612,2248240915,0.049902342,227,22,34.52863436,16352212,0.0969163,9.92E-08,471532403,253283422,0,0,41,9.92E-08,
7,7.44,7.74,1.17,30,40,NA,NA,25,NA,NA,0,0,2,235183861,11865591,35.41211373,2236155823,0.050452403,139,12,34.83453237,15050834,0.086330935,5.68E-08,471532403,253283422,0,0,25,5.68E-08,
8,8.04,8.34,0.96,30,40,NA,NA,37,NA,NA,0,0,10,233416515,11718951,35.38765282,2237923169,0.050206178,117,21,34.26495727,14901129,0.179487179,8.47E-08,471532403,253283422,0,0,37,8.47E-08,
9,6.02,6.4,5.7,30,40,NA,NA,32,3,0.094,18,14,3,246304568,12421732,35.44658061,2225035116,0.050432406,130,15,34.08461538,13933697,0.115384615,6.89E-08,471532403,253283422,0,0,32,6.89E-08,
10,7.02,4.96,1.1,30,40,NA,NA,39,NA,NA,0,0,4,235749200,11894012,35.35100948,2235590484,0.050451972,155,14,34.45806452,15073943,0.090322581,8.84E-08,471532403,253283422,0,0,39,8.84E-08,
11,4.36,2.95,7.79,30,40,NA,NA,32,7,0.219,16,13,4,260947576,13451293,35.54427804,2210392108,0.051547875,194,29,34.46907216,16494346,0.149484536,6.55E-08,471532403,253283422,0,0,32,6.55E-08,
12,7.07,12.19,1.08,30,40,NA,NA,22,NA,NA,0,0,5,273422844,14118217,35.63004135,2197916840,0.051635104,136,16,34.31617647,16494594,0.117647059,4.28E-08,471532403,253283422,0,0,22,4.28E-08,
13,2.78,3.26,5.52,30,40,NA,NA,36,3,0.083,7,29,2,256267822,12795107,35.58907051,2215071862,0.049928652,209,23,34.31578947,16241961,0.110047847,7.50E-08,471532403,253283422,0,0,36,7.50E-08,
14,4.98,7.38,0.97,30,40,NA,NA,26,NA,NA,0,0,3,284134531,14459029,35.05168481,2187205153,0.050887968,145,17,33.79310345,16455407,0.117241379,4.86E-08,471532403,253283422,0,0,26,4.86E-08,
1,4.89,5.27,6.83,30,40,0.05,0.95,21,9,0.429,10,5,4,259295303,12901450,35.54745355,2212044381,0.049755818,121,20,34.21487603,13957795,0.165289256,4.28E-08,471532403,180785433,72497989,0.15374975,24.81535455,5.06E-08,
2,5.67,6.27,1.53,30,40,0.05,0.95,46,NA,NA,0,0,9,267837871,13670245,35.5844292,2203501813,0.051039254,118,14,34.1440678,14658383,0.118644068,9.08E-08,471532403,180785433,72497989,0.15374975,54.35744331,1.07E-07,
3,6.32,6.93,0.87,30,40,0.05,0.95,26,NA,NA,0,0,2,281150418,14302419,35.65571896,2190189266,0.050871057,138,13,34.37681159,15474117,0.094202899,4.89E-08,471532403,180785433,72497989,0.15374975,30.72377231,5.78E-08,
4,10.06,10.36,5.58,30,40,0.05,0.95,22,8,0.364,13,9,2,245217604,12238185,35.62475066,2226122080,0.049907449,158,22,33.74050633,16360175,0.139240506,4.81E-08,471532403,180785433,72497989,0.15374975,25.99703811,5.68E-08,
5,13.12,4.76,1.19,30,40,0.05,0.95,23,NA,NA,0,0,2,253035871,12695082,35.57193373,2218303813,0.050171076,91,12,34.38461538,15116951,0.131868132,4.83E-08,471532403,180785433,72497989,0.15374975,27.17872166,5.71E-08,
6,5.2,4.65,8.61,30,40,0.05,0.95,41,9,0.22,12,10,3,223098769,11133151,35.28113612,2248240915,0.049902342,216,21,34.54166667,16352212,0.097222222,9.92E-08,471532403,180785433,72497989,0.15374975,48.44902556,1.17E-07,
7,7.44,7.74,1.17,30,40,0.05,0.95,24,NA,NA,0,0,2,235183861,11865591,35.41211373,2236155823,0.050452403,132,12,34.87878788,15050834,0.090909091,5.45E-08,471532403,180785433,72497989,0.15374975,28.36040521,6.44E-08,
8,8.04,8.34,0.96,30,40,0.05,0.95,37,NA,NA,0,0,10,233416515,11718951,35.38765282,2237923169,0.050206178,114,20,34.35964912,14901129,0.175438596,8.47E-08,471532403,180785433,72497989,0.15374975,43.72229136,1.00E-07,
9,6.02,6.4,5.7,30,40,0.05,0.95,32,3,0.094,18,14,3,246304568,12421732,35.44658061,2225035116,0.050432406,119,15,34.10084034,13933697,0.12605042,6.89E-08,471532403,180785433,72497989,0.15374975,37.81387361,8.14E-08,
10,7.02,4.96,1.1,30,40,0.05,0.95,39,NA,NA,0,0,4,235749200,11894012,35.35100948,2235590484,0.050451972,145,13,34.46896552,15073943,0.089655172,8.84E-08,471532403,180785433,72497989,0.15374975,46.08565846,1.04E-07,
11,4.36,2.95,7.79,30,40,0.05,0.95,32,7,0.219,16,13,4,260947576,13451293,35.54427804,2210392108,0.051547875,184,29,34.52173913,16494346,0.157608696,6.55E-08,471532403,180785433,72497989,0.15374975,37.81387361,7.73E-08,
12,7.07,12.19,1.08,30,40,0.05,0.95,22,NA,NA,0,0,5,273422844,14118217,35.63004135,2197916840,0.051635104,131,16,34.42748092,16494594,0.122137405,4.28E-08,471532403,180785433,72497989,0.15374975,25.99703811,5.06E-08,
13,2.78,3.26,5.52,30,40,0.05,0.95,34,3,0.088,7,27,2,256267822,12795107,35.58907051,2215071862,0.049928652,194,23,34.29381443,16241961,0.118556701,7.08E-08,471532403,180785433,72497989,0.15374975,40.17724071,8.37E-08,
14,4.98,7.38,0.97,30,40,0.05,0.95,25,NA,NA,0,0,3,284134531,14459029,35.05168481,2187205153,0.050887968,140,16,33.82142857,16455407,0.114285714,4.67E-08,471532403,180785433,72497989,0.15374975,29.54208876,5.52E-08,
1,4.89,5.27,6.83,30,40,0.1,0.9,21,9,0.429,10,5,4,259295303,12901450,35.54745355,2212044381,0.049755818,118,20,34.1779661,13957795,0.169491525,4.28E-08,471532403,180442594,72840828,0.154476824,24.83669353,5.06E-08,
2,5.67,6.27,1.53,30,40,0.1,0.9,46,NA,NA,0,0,9,267837871,13670245,35.5844292,2203501813,0.051039254,116,14,34.12931034,14658383,0.120689655,9.08E-08,471532403,180442594,72840828,0.154476824,54.40418584,1.07E-07,
3,6.32,6.93,0.87,30,40,0.1,0.9,25,NA,NA,0,0,2,281150418,14302419,35.65571896,2190189266,0.050871057,137,13,34.37226277,15474117,0.094890511,4.70E-08,471532403,180442594,72840828,0.154476824,29.5674923,5.56E-08,
4,10.06,10.36,5.58,30,40,0.1,0.9,22,8,0.364,13,9,2,245217604,12238185,35.62475066,2226122080,0.049907449,157,21,33.72611465,16360175,0.133757962,4.81E-08,471532403,180442594,72840828,0.154476824,26.01939323,5.68E-08,
5,13.12,4.76,1.19,30,40,0.1,0.9,23,NA,NA,0,0,2,253035871,12695082,35.57193373,2218303813,0.050171076,91,12,34.38461538,15116951,0.131868132,4.83E-08,471532403,180442594,72840828,0.154476824,27.20209292,5.72E-08,
6,5.2,4.65,8.61,30,40,0.1,0.9,40,9,0.225,11,10,3,223098769,11133151,35.28113612,2248240915,0.049902342,211,21,34.5450237,16352212,0.099526066,9.67E-08,471532403,180442594,72840828,0.154476824,47.30798768,1.14E-07,
7,7.44,7.74,1.17,30,40,0.1,0.9,23,NA,NA,0,0,2,235183861,11865591,35.41211373,2236155823,0.050452403,130,12,34.88461538,15050834,0.092307692,5.22E-08,471532403,180442594,72840828,0.154476824,27.20209292,6.18E-08,
8,8.04,8.34,0.96,30,40,0.1,0.9,36,NA,NA,0,0,10,233416515,11718951,35.38765282,2237923169,0.050206178,113,20,34.34513274,14901129,0.17699115,8.24E-08,471532403,180442594,72840828,0.154476824,42.57718892,9.74E-08,
9,6.02,6.4,5.7,30,40,0.1,0.9,32,3,0.094,18,14,3,246304568,12421732,35.44658061,2225035116,0.050432406,117,15,34.15384615,13933697,0.128205128,6.89E-08,471532403,180442594,72840828,0.154476824,37.84639015,8.14E-08,
10,7.02,4.96,1.1,30,40,0.1,0.9,39,NA,NA,0,0,4,235749200,11894012,35.35100948,2235590484,0.050451972,144,13,34.49305556,15073943,0.090277778,8.84E-08,471532403,180442594,72840828,0.154476824,46.12528799,1.05E-07,
11,4.36,2.95,7.79,30,40,0.1,0.9,32,7,0.219,16,13,4,260947576,13451293,35.54427804,2210392108,0.051547875,183,29,34.54098361,16494346,0.158469945,6.55E-08,471532403,180442594,72840828,0.154476824,37.84639015,7.74E-08,
12,7.07,12.19,1.08,30,40,0.1,0.9,22,NA,NA,0,0,5,273422844,14118217,35.63004135,2197916840,0.051635104,131,16,34.42748092,16494594,0.122137405,4.28E-08,471532403,180442594,72840828,0.154476824,26.01939323,5.06E-08,
13,2.78,3.26,5.52,30,40,0.1,0.9,33,3,0.091,6,27,2,256267822,12795107,35.58907051,2215071862,0.049928652,189,23,34.26455026,16241961,0.121693122,6.87E-08,471532403,180442594,72840828,0.154476824,39.02908984,8.13E-08,
14,4.98,7.38,0.97,30,40,0.1,0.9,23,NA,NA,0,0,3,284134531,14459029,35.05168481,2187205153,0.050887968,138,16,33.83333333,16455407,0.115942029,4.30E-08,471532403,180442594,72840828,0.154476824,27.20209292,5.08E-08,
1,4.89,5.27,6.83,30,40,0.15,0.85,19,9,0.474,10,3,4,259295303,12901450,35.54745355,2212044381,0.049755818,95,18,34.25263158,13957795,0.189473684,3.87E-08,471532403,180040059,73243363,0.155330498,22.494005,4.58E-08,
2,5.67,6.27,1.53,30,40,0.15,0.85,37,NA,NA,0,0,7,267837871,13670245,35.5844292,2203501813,0.051039254,99,11,34.04040404,14658383,0.111111111,7.31E-08,471532403,180040059,73243363,0.155330498,43.804115,8.65E-08,
3,6.32,6.93,0.87,30,40,0.15,0.85,21,NA,NA,0,0,2,281150418,14302419,35.65571896,2190189266,0.050871057,112,11,34.33035714,15474117,0.098214286,3.95E-08,471532403,180040059,73243363,0.155330498,24.861795,4.68E-08,
4,10.06,10.36,5.58,30,40,0.15,0.85,17,8,0.471,11,6,1,245217604,12238185,35.62475066,2226122080,0.049907449,126,17,33.57142857,16360175,0.134920635,3.71E-08,471532403,180040059,73243363,0.155330498,20.126215,4.40E-08,
5,13.12,4.76,1.19,30,40,0.15,0.85,17,NA,NA,0,0,1,253035871,12695082,35.57193373,2218303813,0.050171076,76,11,34.30263158,15116951,0.144736842,3.57E-08,471532403,180040059,73243363,0.155330498,20.126215,4.23E-08,
6,5.2,4.65,8.61,30,40,0.15,0.85,27,7,0.259,9,6,1,223098769,11133151,35.28113612,2248240915,0.049902342,174,16,34.4137931,16352212,0.091954023,6.53E-08,471532403,180040059,73243363,0.155330498,31.965165,7.73E-08,
7,7.44,7.74,1.17,30,40,0.15,0.85,18,NA,NA,0,0,2,235183861,11865591,35.41211373,2236155823,0.050452403,100,9,34.68,15050834,0.09,4.09E-08,471532403,180040059,73243363,0.155330498,21.31011,4.84E-08,
8,8.04,8.34,0.96,30,40,0.15,0.85,32,NA,NA,0,0,10,233416515,11718951,35.38765282,2237923169,0.050206178,91,17,34.27472527,14901129,0.186813187,7.32E-08,471532403,180040059,73243363,0.155330498,37.88464,8.67E-08,
9,6.02,6.4,5.7,30,40,0.15,0.85,29,3,0.103,16,13,3,246304568,12421732,35.44658061,2225035116,0.050432406,97,12,34.03092784,13933697,0.12371134,6.24E-08,471532403,180040059,73243363,0.155330498,34.332955,7.39E-08,
10,7.02,4.96,1.1,30,40,0.15,0.85,36,NA,NA,0,0,2,235749200,11894012,35.35100948,2235590484,0.050451972,134,12,34.48507463,15073943,0.089552239,8.16E-08,471532403,180040059,73243363,0.155330498,42.62022,9.66E-08,
11,4.36,2.95,7.79,30,40,0.15,0.85,24,7,0.292,12,10,4,260947576,13451293,35.54427804,2210392108,0.051547875,154,27,34.48051948,16494346,0.175324675,4.91E-08,471532403,180040059,73243363,0.155330498,28.41348,5.81E-08,
12,7.07,12.19,1.08,30,40,0.15,0.85,10,NA,NA,0,0,2,273422844,14118217,35.63004135,2197916840,0.051635104,110,13,34.20909091,16494594,0.118181818,1.95E-08,471532403,180040059,73243363,0.155330498,11.83895,2.30E-08,
13,2.78,3.26,5.52,30,40,0.15,0.85,29,3,0.103,5,24,2,256267822,12795107,35.58907051,2215071862,0.049928652,148,20,34.04054054,16241961,0.135135135,6.04E-08,471532403,180040059,73243363,0.155330498,34.332955,7.15E-08,
14,4.98,7.38,0.97,30,40,0.15,0.85,17,NA,NA,0,0,0,284134531,14459029,35.05168481,2187205153,0.050887968,115,12,33.65217391,16455407,0.104347826,3.18E-08,471532403,180040059,73243363,0.155330498,20.126215,3.76E-08,
1,4.89,5.27,6.83,30,40,0.2,0.8,13,8,0.615,9,1,3,259295303,12901450,35.54745355,2212044381,0.049755818,52,10,34.53846154,13957795,0.192307692,2.65E-08,471532403,179625849,73657573,0.156208932,15.40665751,3.14E-08,
2,5.67,6.27,1.53,30,40,0.2,0.8,14,NA,NA,0,0,2,267837871,13670245,35.5844292,2203501813,0.051039254,59,7,33.54237288,14658383,0.118644068,2.76E-08,471532403,179625849,73657573,0.156208932,16.59178501,3.28E-08,
3,6.32,6.93,0.87,30,40,0.2,0.8,16,NA,NA,0,0,0,281150418,14302419,35.65571896,2190189266,0.050871057,71,8,34.09859155,15474117,0.112676056,3.01E-08,471532403,179625849,73657573,0.156208932,18.96204002,3.57E-08,
4,10.06,10.36,5.58,30,40,0.2,0.8,12,8,0.667,8,4,1,245217604,12238185,35.62475066,2226122080,0.049907449,83,11,34.10843373,16360175,0.13253012,2.62E-08,471532403,179625849,73657573,0.156208932,14.22153001,3.11E-08,
5,13.12,4.76,1.19,30,40,0.2,0.8,12,NA,NA,0,0,1,253035871,12695082,35.57193373,2218303813,0.050171076,54,8,34.31481481,15116951,0.148148148,2.52E-08,471532403,179625849,73657573,0.156208932,14.22153001,2.99E-08,
6,5.2,4.65,8.61,30,40,0.2,0.8,12,6,0.5,6,2,0,223098769,11133151,35.28113612,2248240915,0.049902342,97,11,34.94845361,16352212,0.113402062,2.90E-08,471532403,179625849,73657573,0.156208932,14.22153001,3.44E-08,
7,7.44,7.74,1.17,30,40,0.2,0.8,9,NA,NA,0,0,1,235183861,11865591,35.41211373,2236155823,0.050452403,58,6,34.77586207,15050834,0.103448276,2.04E-08,471532403,179625849,73657573,0.156208932,10.66614751,2.42E-08,
8,8.04,8.34,0.96,30,40,0.2,0.8,17,NA,NA,0,0,5,233416515,11718951,35.38765282,2237923169,0.050206178,54,10,34.11111111,14901129,0.185185185,3.89E-08,471532403,179625849,73657573,0.156208932,20.14716752,4.61E-08,
9,6.02,6.4,5.7,30,40,0.2,0.8,19,3,0.158,11,8,3,246304568,12421732,35.44658061,2225035116,0.050432406,63,9,33.87301587,13933697,0.142857143,4.09E-08,471532403,179625849,73657573,0.156208932,22.51742252,4.85E-08,
10,7.02,4.96,1.1,30,40,0.2,0.8,17,NA,NA,0,0,1,235749200,11894012,35.35100948,2235590484,0.050451972,82,8,34.08536585,15073943,0.097560976,3.85E-08,471532403,179625849,73657573,0.156208932,20.14716752,4.56E-08,
11,4.36,2.95,7.79,30,40,0.2,0.8,11,7,0.636,5,5,2,260947576,13451293,35.54427804,2210392108,0.051547875,102,17,34.02941176,16494346,0.166666667,2.25E-08,471532403,179625849,73657573,0.156208932,13.03640251,2.67E-08,
12,7.07,12.19,1.08,30,40,0.2,0.8,6,NA,NA,0,0,1,273422844,14118217,35.63004135,2197916840,0.051635104,76,8,34.23684211,16494594,0.105263158,1.17E-08,471532403,179625849,73657573,0.156208932,7.110765006,1.38E-08,
13,2.78,3.26,5.52,30,40,0.2,0.8,19,1,0.053,3,16,1,256267822,12795107,35.58907051,2215071862,0.049928652,100,15,34.5,16241961,0.15,3.96E-08,471532403,179625849,73657573,0.156208932,22.51742252,4.69E-08,
14,4.98,7.38,0.97,30,40,0.2,0.8,10,NA,NA,0,0,0,284134531,14459029,35.05168481,2187205153,0.050887968,76,8,33.59210526,16455407,0.105263158,1.87E-08,471532403,179625849,73657573,0.156208932,11.85127501,2.21E-08,
1,4.89,5.27,6.83,30,40,0.25,0.75,10,8,0.8,9,1,2,259295303,12901450,35.54745355,2212044381,0.049755818,43,10,34.55813953,13957795,0.23255814,2.04E-08,471532403,178847800,74435622,0.157858975,11.87449573,2.42E-08,
2,5.67,6.27,1.53,30,40,0.25,0.75,8,NA,NA,0,0,1,267837871,13670245,35.5844292,2203501813,0.051039254,45,4,33.46666667,14658383,0.088888889,1.58E-08,471532403,178847800,74435622,0.157858975,9.499596583,1.88E-08,
3,6.32,6.93,0.87,30,40,0.25,0.75,11,NA,NA,0,0,0,281150418,14302419,35.65571896,2190189266,0.050871057,52,5,34.03846154,15474117,0.096153846,2.07E-08,471532403,178847800,74435622,0.157858975,13.0619453,2.46E-08,
4,10.06,10.36,5.58,30,40,0.25,0.75,12,8,0.667,8,4,1,245217604,12238185,35.62475066,2226122080,0.049907449,75,10,34.33333333,16360175,0.133333333,2.62E-08,471532403,178847800,74435622,0.157858975,14.24939487,3.11E-08,
5,13.12,4.76,1.19,30,40,0.25,0.75,10,NA,NA,0,0,1,253035871,12695082,35.57193373,2218303813,0.050171076,46,8,34.60869565,15116951,0.173913043,2.10E-08,471532403,178847800,74435622,0.157858975,11.87449573,2.50E-08,
6,5.2,4.65,8.61,30,40,0.25,0.75,11,6,0.545,6,2,0,223098769,11133151,35.28113612,2248240915,0.049902342,84,11,35.16666667,16352212,0.130952381,2.66E-08,471532403,178847800,74435622,0.157858975,13.0619453,3.16E-08,
7,7.44,7.74,1.17,30,40,0.25,0.75,9,NA,NA,0,0,1,235183861,11865591,35.41211373,2236155823,0.050452403,41,4,34.19512195,15050834,0.097560976,2.04E-08,471532403,178847800,74435622,0.157858975,10.68704616,2.43E-08,
8,8.04,8.34,0.96,30,40,0.25,0.75,15,NA,NA,0,0,5,233416515,11718951,35.38765282,2237923169,0.050206178,43,10,34.60465116,14901129,0.23255814,3.43E-08,471532403,178847800,74435622,0.157858975,17.81174359,4.08E-08,
9,6.02,6.4,5.7,30,40,0.25,0.75,13,3,0.231,9,4,2,246304568,12421732,35.44658061,2225035116,0.050432406,51,7,34.17647059,13933697,0.137254902,2.80E-08,471532403,178847800,74435622,0.157858975,15.43684445,3.32E-08,
10,7.02,4.96,1.1,30,40,0.25,0.75,11,NA,NA,0,0,1,235749200,11894012,35.35100948,2235590484,0.050451972,60,7,34.4,15073943,0.116666667,2.49E-08,471532403,178847800,74435622,0.157858975,13.0619453,2.96E-08,
11,4.36,2.95,7.79,30,40,0.25,0.75,9,7,0.778,5,4,1,260947576,13451293,35.54427804,2210392108,0.051547875,90,15,34.17777778,16494346,0.166666667,1.84E-08,471532403,178847800,74435622,0.157858975,10.68704616,2.19E-08,
12,7.07,12.19,1.08,30,40,0.25,0.75,6,NA,NA,0,0,1,273422844,14118217,35.63004135,2197916840,0.051635104,67,8,34.23880597,16494594,0.119402985,1.17E-08,471532403,178847800,74435622,0.157858975,7.124697437,1.39E-08,
13,2.78,3.26,5.52,30,40,0.25,0.75,16,1,0.063,3,13,1,256267822,12795107,35.58907051,2215071862,0.049928652,86,14,34.88372093,16241961,0.162790698,3.33E-08,471532403,178847800,74435622,0.157858975,18.99919317,3.96E-08,
14,4.98,7.38,0.97,30,40,0.25,0.75,8,NA,NA,0,0,0,284134531,14459029,35.05168481,2187205153,0.050887968,65,8,33.95384615,16455407,0.123076923,1.49E-08,471532403,178847800,74435622,0.157858975,9.499596583,1.77E-08,
1,4.89,5.27,6.83,30,40,0.3,0.7,10,8,0.8,9,1,2,259295303,12901450,35.54745355,2212044381,0.049755818,40,8,34.775,13957795,0.2,2.04E-08,471532403,175748200,77535222,0.164432437,11.96791312,2.44E-08,
2,5.67,6.27,1.53,30,40,0.3,0.7,6,NA,NA,0,0,1,267837871,13670245,35.5844292,2203501813,0.051039254,40,3,33.575,14658383,0.075,1.18E-08,471532403,175748200,77535222,0.164432437,7.180747869,1.42E-08,
3,6.32,6.93,0.87,30,40,0.3,0.7,10,NA,NA,0,0,0,281150418,14302419,35.65571896,2190189266,0.050871057,42,5,34.16666667,15474117,0.119047619,1.88E-08,471532403,175748200,77535222,0.164432437,11.96791312,2.25E-08,
4,10.06,10.36,5.58,30,40,0.3,0.7,11,7,0.636,7,4,1,245217604,12238185,35.62475066,2226122080,0.049907449,67,9,34.43283582,16360175,0.134328358,2.40E-08,471532403,175748200,77535222,0.164432437,13.16470443,2.88E-08,
5,13.12,4.76,1.19,30,40,0.3,0.7,10,NA,NA,0,0,1,253035871,12695082,35.57193373,2218303813,0.050171076,38,8,34.55263158,15116951,0.210526316,2.10E-08,471532403,175748200,77535222,0.164432437,11.96791312,2.52E-08,
6,5.2,4.65,8.61,30,40,0.3,0.7,8,5,0.625,5,1,0,223098769,11133151,35.28113612,2248240915,0.049902342,72,8,35.30555556,16352212,0.111111111,1.93E-08,471532403,175748200,77535222,0.164432437,9.574330492,2.32E-08,
7,7.44,7.74,1.17,30,40,0.3,0.7,9,NA,NA,0,0,1,235183861,11865591,35.41211373,2236155823,0.050452403,40,4,34.175,15050834,0.1,2.04E-08,471532403,175748200,77535222,0.164432437,10.7711218,2.45E-08,
8,8.04,8.34,0.96,30,40,0.3,0.7,14,NA,NA,0,0,5,233416515,11718951,35.38765282,2237923169,0.050206178,37,9,34.51351351,14901129,0.243243243,3.20E-08,471532403,175748200,77535222,0.164432437,16.75507836,3.83E-08,
9,6.02,6.4,5.7,30,40,0.3,0.7,13,3,0.231,9,4,2,246304568,12421732,35.44658061,2225035116,0.050432406,45,7,34.51111111,13933697,0.155555556,2.80E-08,471532403,175748200,77535222,0.164432437,15.55828705,3.35E-08,
10,7.02,4.96,1.1,30,40,0.3,0.7,11,NA,NA,0,0,1,235749200,11894012,35.35100948,2235590484,0.050451972,53,6,34.33962264,15073943,0.113207547,2.49E-08,471532403,175748200,77535222,0.164432437,13.16470443,2.98E-08,
11,4.36,2.95,7.79,30,40,0.3,0.7,9,7,0.778,5,4,1,260947576,13451293,35.54427804,2210392108,0.051547875,84,12,34.21428571,16494346,0.142857143,1.84E-08,471532403,175748200,77535222,0.164432437,10.7711218,2.20E-08,
12,7.07,12.19,1.08,30,40,0.3,0.7,6,NA,NA,0,0,1,273422844,14118217,35.63004135,2197916840,0.051635104,55,7,34.29090909,16494594,0.127272727,1.17E-08,471532403,175748200,77535222,0.164432437,7.180747869,1.40E-08,
13,2.78,3.26,5.52,30,40,0.3,0.7,8,1,0.125,3,5,0,256267822,12795107,35.58907051,2215071862,0.049928652,74,11,34.71621622,16241961,0.148648649,1.67E-08,471532403,175748200,77535222,0.164432437,9.574330492,1.99E-08,
14,4.98,7.38,0.97,30,40,0.3,0.7,8,NA,NA,0,0,0,284134531,14459029,35.05168481,2187205153,0.050887968,58,7,33.77586207,16455407,0.120689655,1.49E-08,471532403,175748200,77535222,0.164432437,9.574330492,1.79E-08,
1,4.89,5.27,6.83,30,40,0.35,0.65,7,6,0.857,6,1,1,259295303,12901450,35.54745355,2212044381,0.049755818,33,6,35.21212121,13957795,0.181818182,1.43E-08,471532403,165188808,88094614,0.186826215,8.60824602,1.75E-08,
2,5.67,6.27,1.53,30,40,0.35,0.65,6,NA,NA,0,0,1,267837871,13670245,35.5844292,2203501813,0.051039254,36,3,33.77777778,14658383,0.083333333,1.18E-08,471532403,165188808,88094614,0.186826215,7.378496588,1.46E-08,
3,6.32,6.93,0.87,30,40,0.35,0.65,8,NA,NA,0,0,0,281150418,14302419,35.65571896,2190189266,0.050871057,36,5,33.91666667,15474117,0.138888889,1.51E-08,471532403,165188808,88094614,0.186826215,9.837995451,1.85E-08,
4,10.06,10.36,5.58,30,40,0.35,0.65,11,7,0.636,7,4,1,245217604,12238185,35.62475066,2226122080,0.049907449,55,8,34.61818182,16360175,0.145454545,2.40E-08,471532403,165188808,88094614,0.186826215,13.52724375,2.96E-08,
5,13.12,4.76,1.19,30,40,0.35,0.65,10,NA,NA,0,0,1,253035871,12695082,35.57193373,2218303813,0.050171076,34,6,34.67647059,15116951,0.176470588,2.10E-08,471532403,165188808,88094614,0.186826215,12.29749431,2.58E-08,
6,5.2,4.65,8.61,30,40,0.35,0.65,7,5,0.714,5,1,0,223098769,11133151,35.28113612,2248240915,0.049902342,61,5,35.54098361,16352212,0.081967213,1.69E-08,471532403,165188808,88094614,0.186826215,8.60824602,2.08E-08,
7,7.44,7.74,1.17,30,40,0.35,0.65,9,NA,NA,0,0,1,235183861,11865591,35.41211373,2236155823,0.050452403,38,4,33.94736842,15050834,0.105263158,2.04E-08,471532403,165188808,88094614,0.186826215,11.06774488,2.51E-08,
